ID,StorageTime,fvo|FrameNumber,fvo|TimeStamp,fvo|UserTimeStamp,fvo|FrameRate,fvo|HeadPosition_x,fvo|HeadPosition_y,fvo|HeadPosition_z,fvo|HeadHeading,fvo|HeadPitch,fvo|HeadRoll,fvo|GazeOrigin_x,fvo|GazeOrigin_y,fvo|GazeOrigin_z,fvo|EyePosition_x,fvo|EyePosition_y,fvo|EyePosition_z,fvo|GazeDirection_x,fvo|GazeDirection_y,fvo|GazeDirection_z,fvo|GazeDirectionQ,fvo|ClosestWorldIntersection_worldPoint_x,fvo|ClosestWorldIntersection_worldPoint_y,fvo|ClosestWorldIntersection_worldPoint_z,fvo|ClosestWorldIntersection_objectPoint_x,fvo|ClosestWorldIntersection_objectPoint_y,fvo|ClosestWorldIntersection_objectPoint_z,fvo|ClosestWorldIntersection_objectName,fvo|LeftEyelidOpening,fvo|RightEyelidOpening,fvo|LeftPupilDiameter,fvo|RightPupilDiameter,fvo|EstimatedGazeOrigin_x,fvo|EstimatedGazeOrigin_y,fvo|EstimatedGazeOrigin_z,fvo|EstimatedEyePosition_x,fvo|EstimatedEyePosition_y,fvo|EstimatedEyePosition_z,fvo|EstimatedGazeDirection_x,fvo|EstimatedGazeDirection_y,fvo|EstimatedGazeDirection_z,fvo|EstimatedGazeDirectionQ,fvo|ScreenPoint2D_x,fvo|ScreenPoint2D_y
129468,1.72E+16,218248,36371431211,0,60.02913414,-0.002437093,-0.060438098,0.65449629,2.034675356,0.267916975,-0.053159541,-0.065221751,0.001274763,0.620675112,,,,-0.62785799,0.285780599,-0.723963945,0,0,0,0,0,0,0,,0.009220839,0.00902385,0.004188738,0.004081944,-0.065262174,0.000545688,0.61685899,-0.055120712,-0.002753726,0.630537923,-0.574314488,0.309079314,-0.758045412,0.34641999,855,577
129469,1.72E+16,218249,36371598708,0,59.99194108,-0.00261851,-0.060325464,0.654452632,2.076029747,0.268962733,-0.04828383,-0.064657361,0.00119568,0.617315413,,,,-0.635688526,0.2928022,-0.714259735,0,0,0,0,0,0,0,,0.008710099,0.009171834,0.004213544,0.00408989,-0.063025435,0.000343062,0.612375803,-0.054116274,-0.002571004,0.628195149,-0.578398645,0.30124758,-0.758092938,0.739589334,857,586
129470,1.72E+16,218250,36371764746,0,60.0192862,-0.002621074,-0.060325164,0.654315816,2.113029603,0.269958255,-0.041470678,-0.063993952,0.000952523,0.615785806,,,,-0.609012906,0.303824162,-0.732662377,0,0,0,0,0,0,0,,0.008623976,0.009200173,0.004215353,0.004107442,-0.063747029,-9.35E-05,0.613410118,-0.052918386,-0.002501298,0.625967345,-0.59017043,0.279252178,-0.757441142,1,837,608
129471,1.72E+16,218251,36371930264,0,60.04889982,-0.002588951,-0.060420168,0.654031782,2.14447302,0.270629226,-0.036811771,-0.060471575,0.002279203,0.612997332,,,,-0.639404616,0.263405782,-0.722342807,0,0,0,0,0,0,0,,0.008356866,0.009146617,0.004226378,0.004124585,-0.0623587,0.000735546,0.611165578,-0.051833917,-0.002550462,0.623980338,-0.554972409,0.301656222,-0.775247798,1,899,585
129472,1.72E+16,218252,36372097686,0,60.02669187,-0.002465694,-0.060372768,0.653586434,2.1672398,0.273471462,-0.033000784,-0.058708164,0.00227687,0.611041378,,,,-0.611665055,0.242658323,-0.752982602,0,0,0,0,0,0,0,,0.008520647,0.008816103,0.00419667,0.00413336,-0.059550812,0.001319884,0.608212202,-0.050789975,-0.002334169,0.622387818,-0.537403221,0.373074352,-0.756315612,0.889082849,924,515
129473,1.72E+16,218253,36372264028,0,60.04599523,-0.002061343,-0.060483018,0.653164023,2.191184389,0.279251457,-0.01936902,-0.057287828,0.002396199,0.609511997,,,,-0.628549333,0.245284673,-0.738079376,0,0,0,0,0,0,0,,0.008247739,0.008971551,0.004154637,0.004150635,-0.056761859,0.001393246,0.60462761,-0.049028005,-0.002099118,0.620567601,-0.542749421,0.355692811,-0.760858522,0.678468406,925,533
129474,1.72E+16,218254,36372431033,0,60.02288873,-0.001692041,-0.060541399,0.65274893,2.214608249,0.279881699,-0.011758513,-0.055470798,0.002338019,0.608116176,,,,-0.612873766,0.240267336,-0.752766467,0,0,0,0,0,0,0,,0.008532072,0.008763087,0.004105848,0.004150542,-0.057287875,0.001565165,0.605290185,-0.047667468,-0.002116851,0.618838563,-0.533748525,0.345613946,-0.771792403,0.873018742,940,543
129475,1.72E+16,218255,36372597506,0,60.02521059,-0.001217195,-0.060656337,0.652480277,2.232025638,0.285449472,-0.006726635,-0.05363167,0.001900586,0.606536842,,,,-0.633888978,0.263758961,-0.727059815,0,0,0,0,0,0,0,,0.007831119,0.008817239,0.004093363,0.004163775,-0.055502872,0.001299636,0.603660073,-0.046212441,-0.001912776,0.617814628,-0.564944298,0.331538957,-0.75559239,0.99254775,895,556
129476,1.72E+16,218256,36372762794,0,60.05613247,-0.00074895,-0.060867549,0.65208105,2.246802808,0.286711841,0.003916601,-0.053794862,0.001717197,0.604496106,,,,-0.63137463,0.302524541,-0.714034298,0,0,0,0,0,0,0,,0.008466805,0.009048737,0.004091344,0.004176804,-0.053487401,0.001398156,0.601266173,-0.044900182,-0.002051718,0.61646563,-0.568361914,0.324972974,-0.755881803,1,895,563
129477,1.72E+16,218257,36372930247,0,60.03115617,-5.53E-05,-0.06096776,0.651570302,2.259360457,0.289565321,0.011976733,-0.051353307,0.002633773,0.60400731,,,,-0.622588903,0.268194457,-0.735156304,0,0,0,0,0,0,0,,0.008293817,0.009040688,0.004014789,0.004194135,-0.052866693,0.001741883,0.601347784,-0.043419825,-0.001992752,0.615258332,-0.533794585,0.354413877,-0.767759171,0.901069999,949,534
129478,1.72E+16,218258,36373096886,0,60.03235744,0.000727409,-0.061038777,0.650855039,2.266796076,0.290401215,0.016025965,-0.049989792,0.002677333,0.602817456,,,,-0.619443676,0.263353695,-0.739550109,0,0,0,0,0,0,0,,0.008330512,0.008922183,0.003922123,0.004200643,-0.052153109,0.00179376,0.600710637,-0.042223779,-0.002018671,0.614127393,-0.535132462,0.340383451,-0.773157393,0.833199143,950,548
129479,1.72E+16,218259,36373264395,0,60.00836116,0.001542426,-0.060975789,0.649880416,2.274374309,0.290131279,0.02450089,-0.048723479,0.002683523,0.601228317,,,,-0.621670636,0.250360198,-0.742189593,0,0,0,0,0,0,0,,0.008340799,0.008790127,0.003811153,0.004216793,-0.051822777,0.001863791,0.600572417,-0.040921547,-0.001977551,0.612555888,-0.535218883,0.34667244,-0.770297973,0.862230659,950,542
129480,1.72E+16,218260,36373430339,0,60.01332296,0.002838239,-0.060959676,0.648880822,2.273052794,0.28959225,0.031247348,-0.04726719,0.002647466,0.600181981,,,,-0.618485319,0.237840549,-0.74893777,0,0,0,0,0,0,0,,0.00826736,0.008384792,0.00365244,0.004209574,-0.048660546,0.001606181,0.597512335,-0.039525076,-0.001999192,0.611382658,-0.551087334,0.338954677,-0.762504083,0.682703316,933,549
129481,1.72E+16,218261,36373596690,0,60.03065565,0.003926662,-0.061028797,0.648087975,2.278758789,0.288568065,0.036764697,-0.046286572,0.002350865,0.598923012,,,,-0.682776593,0.165052017,-0.71174009,0,0,0,0,0,0,0,,0.007880033,0.00774102,0.003614426,0.004205323,-0.047849414,0.001495103,0.596404504,-0.038124719,-0.002133533,0.610138921,-0.531578091,0.315883694,-0.785902172,0.693988383,969,572
129482,1.72E+16,218262,36373763533,0,60.0263916,0.004957169,-0.061094248,0.647415864,2.285850133,0.285312197,0.040890472,-0.045487715,0.000877303,0.598844361,,,,-0.71273678,0.105718777,-0.693418937,0,0,0,0,0,0,0,,0.006945265,0.006243594,0.003614573,0.004226458,-0.044632439,0.000337041,0.593078114,-0.036860852,-0.002389874,0.608917165,-0.505935183,0.329511221,-0.797152398,0.388606638,1013,561
129483,1.72E+16,218263,36373930950,0,60.00460035,0.005866267,-0.061233095,0.646843027,2.296539104,0.283893796,0.047395139,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.005534795,0.005050577,0.003524003,0.004264394,0,0,0,-0.035428397,-0.002620517,0.607645927,0,0,0,0,-1,-1
129484,1.72E+16,218264,36374096404,0,60.00022,0.006821184,-0.061394596,0.646283742,2.304854822,0.279117834,0.049562942,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.004722474,0.004031272,0.003524003,0.004267702,0,0,0,-0.034295767,-0.003058531,0.606491832,0,0,0,0,-1,-1
129485,1.72E+16,218265,36374263655,0,60.0207872,0.007729444,-0.061564556,0.645852764,2.313469942,0.281489048,0.057610153,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.004702852,0.003127338,0.003522769,0.004208865,0,0,0,-0.032725319,-0.003109777,0.6055595,0,0,0,0,-1,-1
129486,1.72E+16,218266,36374429644,0,60.03135638,0.008550514,-0.061715507,0.645519179,2.326252542,0.282472382,0.067531116,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.005358533,0.00426896,0.003522769,0.004211673,0,0,0,-0.031075042,-0.00322871,0.604455739,0,0,0,0,-1,-1
129487,1.72E+16,218267,36374597066,0,60.03285798,0.009255522,-0.061779932,0.645288621,2.335850933,0.281393869,0.07123104,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.006236107,0.005204447,0.003512219,0.004220265,0,0,0,-0.02991841,-0.003364608,0.603693595,0,0,0,0,-1,-1
129488,1.72E+16,218268,36374763274,0,60.02945445,0.009971324,-0.061761772,0.64490456,2.340644177,0.27998147,0.074385917,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.006527898,0.005689381,0.003511096,0.00421885,0,0,0,-0.028975429,-0.003436016,0.602971835,0,0,0,0,-1,-1
129489,1.72E+16,218269,36374930625,0,59.99278087,0.010922549,-0.061770423,0.644700857,2.346710101,0.278709208,0.080124427,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.007290885,0.006503019,0.003477007,0.004155445,0,0,0,-0.027663809,-0.003534608,0.60231238,0,0,0,0,-1,-1
129490,1.72E+16,218270,36375096265,0,60.02843347,0.011675545,-0.061705455,0.644556761,2.351832944,0.276309354,0.082663982,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.007952078,0.00688357,0.003477007,0.004155445,0,0,0,-0.026721966,-0.003615171,0.601798719,0,0,0,0,-1,-1
129491,1.72E+16,218271,36375262570,0,60.02917418,0.01230464,-0.061715971,0.644502537,2.358004346,0.275740918,0.084740264,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.008406343,0.007003793,0.003446476,0.0041406,0,0,0,-0.025793738,-0.003665052,0.601424648,0,0,0,0,-1,-1
129492,1.72E+16,218272,36375429568,0,60.02931432,0.012802359,-0.061750119,0.644449761,2.363229787,0.274576886,0.088218776,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.00850042,0.007269689,0.00345115,0.004118412,0,0,0,-0.025020497,-0.003777738,0.601024714,0,0,0,0,-1,-1
129493,1.72E+16,218273,36375595999,0,60.03015515,0.013384294,-0.061761862,0.644391948,2.366834303,0.273967217,0.091992079,-0.031972386,0.000351818,0.590160426,,,,-0.637141574,0.210664103,-0.741398172,0,0,0,0,0,0,0,,0.008533703,0.007693418,0.003467869,0.004069168,-0.035132339,-5.63E-05,0.58812738,-0.024200721,-0.003837716,0.600696776,-0.543443898,0.306007315,-0.781682962,0.429094046,977,582
129494,1.72E+16,218274,36375761223,0,60.03143646,0.01386473,-0.061734315,0.644340054,2.368364273,0.274235875,0.093388268,-0.031229847,0.000270583,0.590681124,,,,-0.646709793,0.228277626,-0.727774532,0,0,0,0,0,0,0,,0.008770078,0.007488444,0.003494706,0.004067003,-0.031165695,-0.000684611,0.584358211,-0.02360338,-0.003799725,0.60055831,-0.559524687,0.279021011,-0.780435391,0.599130452,964,607
129495,1.72E+16,218275,36375929896,0,60.00702082,0.01426546,-0.061763291,0.644341836,2.368814177,0.274760704,0.094457862,-0.030870466,0.00021039,0.589746544,,,,-0.642727537,0.209097356,-0.737007197,0,0,0,0,0,0,0,,0.008579863,0.008052428,0.00349313,0.004036353,-0.033073998,-0.000684891,0.586859465,-0.023131741,-0.003802407,0.600534173,-0.557225709,0.271647466,-0.784670099,0.775755286,963,614
129496,1.72E+16,218276,36376095668,0,60.02436989,0.014630068,-0.061769883,0.644328866,2.369471793,0.275322964,0.093884018,-0.029948773,6.15E-05,0.59120535,,,,-0.638170432,0.215762523,-0.739043323,0,0,0,0,0,0,0,,0.008519936,0.008006367,0.003466875,0.004000495,-0.031930988,-0.000805178,0.586256424,-0.022731721,-0.003774571,0.600536451,-0.507637126,0.299295989,-0.807914884,0.580158353,1036,588
129497,1.72E+16,218277,36376262253,0,60.04287061,0.014932252,-0.061780697,0.644260879,2.369598238,0.275417291,0.095010849,-0.029921044,0.000398184,0.590094098,,,,-0.621309046,0.242097128,-0.745227515,0,0,0,0,0,0,0,,0.008919491,0.008258577,0.0034717,0.0039781,-0.031753858,-0.000620829,0.586326427,-0.022388574,-0.003784082,0.600435201,-0.522245232,0.284658566,-0.803883958,1,1017,601
129498,1.72E+16,218278,36376429111,0,60.02457006,0.015684935,-0.061900862,0.64400997,2.365043822,0.278066755,0.09330826,-0.02980864,0.000453942,0.589915183,,,,-0.623203713,0.245601691,-0.742493731,0,0,0,0,0,0,0,,0.008592813,0.008389358,0.003527605,0.003945428,-0.029182711,-0.000546184,0.583982326,-0.021774872,-0.00374604,0.600513677,-0.579512806,0.267736383,-0.769728612,0.885199785,936,618
129499,1.72E+16,218279,36376595804,0,60.01772523,0.01638254,-0.06172963,0.643665637,2.35680196,0.276004577,0.095120081,-0.029506155,0.000515579,0.59014645,,,,-0.617905146,0.26599416,-0.739892112,0,0,0,0,0,0,0,,0.008596664,0.008475602,0.003566465,0.003961922,-0.031220096,0.000111495,0.586484541,-0.021468969,-0.003699659,0.600341972,-0.551091036,0.280755797,-0.785795681,1,975,604
129500,1.72E+16,218280,36376761991,0,60.03085586,0.016733106,-0.061666688,0.643473445,2.353629762,0.275640376,0.095463848,-0.029545859,0.000487008,0.589846725,,,,-0.625127233,0.255650112,-0.737467941,0,0,0,0,0,0,0,,0.008603407,0.008484106,0.003612992,0.003993194,-0.031103992,-0.000383251,0.586609891,-0.021261134,-0.003658898,0.600245119,-0.555003225,0.298505956,-0.776444212,0.700932384,967,589
129501,1.72E+16,218281,36376928800,0,60.04303084,0.016963282,-0.061668502,0.643408424,2.352151106,0.276584605,0.096207788,-0.029896063,0.00086528,0.589209308,,,,-0.62178898,0.286523873,-0.728891305,0,0,0,0,0,0,0,,0.008863322,0.008486358,0.003695137,0.004012539,-0.031362973,-0.000534567,0.586701532,-0.021035434,-0.003609282,0.600253138,-0.563533757,0.310894935,-0.765358768,0.95578593,951,578
129502,1.72E+16,218282,36377094988,0,60.02833337,0.017134464,-0.061696076,0.64327601,2.348988935,0.2760416,0.09524051,-0.030220877,0.000693442,0.590719385,,,,-0.669593699,0.276834298,-0.689207552,0,0,0,0,0,0,0,,0.009007947,0.008336964,0.003691669,0.004074514,-0.036309575,-0.000173189,0.592125928,-0.021049537,-0.003664425,0.600247372,-0.615385903,0.323976483,-0.718567622,0.479043961,843,563
129503,1.72E+16,218283,36377262231,0,60.02849352,0.017108489,-0.061843773,0.643339391,2.348733881,0.276632907,0.092440256,-0.030558749,0.000305566,0.592576889,,,,-0.736009458,0.236757845,-0.634220625,0,0,0,0,0,0,0,,0.008948008,0.008160491,0.003670208,0.004130488,-0.036640639,0.000340595,0.592623353,-0.021138967,-0.003768,0.600426796,-0.650852694,0.337405647,-0.680108962,0.410284609,762,546
129504,1.72E+16,218284,36377428370,0,60.02549083,0.017307767,-0.061900334,0.643109052,2.343927189,0.276623472,0.089061482,-0.030941198,0.000411877,0.5919147,,,,-0.726377481,0.249436819,-0.64043503,0,0,0,0,0,0,0,,0.009117293,0.008575902,0.003666801,0.00416898,-0.037887537,0.000317581,0.593933252,-0.021238366,-0.00381321,0.600480003,-0.645604135,0.323942802,-0.691560815,0.541080058,775,561
129505,1.72E+16,218285,36377595487,0,60.03159663,0.017449012,-0.06196321,0.643075234,2.341579287,0.275650828,0.087243614,-0.031108847,0.000284812,0.592001897,,,,-0.720068141,0.259500685,-0.643553623,0,0,0,0,0,0,0,,0.009182907,0.008426705,0.003635156,0.004201226,-0.035448254,0.000153145,0.591369999,-0.021287286,-0.003925686,0.600551132,-0.646410074,0.326808045,-0.689456683,0.611418545,779,558
129506,1.72E+16,218286,36377761841,0,60.0286737,0.017689562,-0.061853087,0.642808789,2.33447915,0.272687704,0.08784829,-0.031785259,0.000259665,0.591348687,,,,-0.735339163,0.252445254,-0.628925838,0,0,0,0,0,0,0,,0.00899649,0.008423123,0.003641207,0.004236158,-0.035338381,-0.000214548,0.590662826,-0.021455313,-0.003988,0.600424067,-0.657083804,0.332798285,-0.676377244,0.721897185,754,552
129507,1.72E+16,218287,36377928773,0,60.03706288,0.018031979,-0.061837532,0.642417177,2.325357658,0.271218766,0.086246583,-0.032044678,0.000201715,0.591395517,,,,-0.725578303,0.26212505,-0.63625984,0,0,0,0,0,0,0,,0.009109184,0.008408346,0.003631198,0.004258212,-0.033295324,-0.000526553,0.588074626,-0.021602786,-0.004051663,0.60038106,-0.660039173,0.345866902,-0.666876583,0.81519866,748,537
129508,1.72E+16,218288,36378094984,0,60.02563094,0.018178347,-0.061968712,0.642060826,2.317523581,0.271502857,0.084221863,-0.032434117,0.0001275,0.591478726,,,,-0.725881575,0.272011753,-0.631748008,0,0,0,0,0,0,0,,0.008965887,0.008538599,0.003633935,0.004276018,-0.033575148,-0.000860544,0.58818031,-0.021826413,-0.004159734,0.600408693,-0.657453377,0.344839803,-0.669955646,1,754,539
129509,1.72E+16,218289,36378261336,0,60.02469016,0.018205544,-0.061983916,0.641971748,2.313190915,0.270662244,0.082436829,-0.032504549,-0.000219381,0.592558684,,,,-0.725869652,0.25773389,-0.637719758,0,0,0,0,0,0,0,,0.008984886,0.00839543,0.003627764,0.004303133,-0.034007116,-0.00078883,0.588449294,-0.022062475,-0.004217621,0.600514488,-0.654508014,0.324166489,-0.683033928,1,767,562
129510,1.72E+16,218290,36378427704,0,60.03730318,0.018270003,-0.062035326,0.641888371,2.307581413,0.270235429,0.08179964,-0.033396423,1.57E-05,0.591316968,,,,-0.722676011,0.261457008,-0.639827802,0,0,0,0,0,0,0,,0.00885985,0.00838333,0.003642867,0.004299557,-0.034201165,-0.0006997,0.588667065,-0.022265002,-0.004291629,0.600660451,-0.639333015,0.343113792,-0.688132416,0.849068165,794,543
129511,1.72E+16,218291,36378594636,0,60.02727239,0.018304656,-0.062072661,0.641813363,2.302125833,0.269671234,0.077867422,-0.033812505,-0.000103473,0.591563306,,,,-0.711835766,0.25725349,-0.653536904,0,0,0,0,0,0,0,,0.008839569,0.008467243,0.003636188,0.004302438,-0.03467328,-0.000986014,0.588834977,-0.022582086,-0.004349315,0.600905481,-0.647923199,0.338428665,-0.682393997,1,776,548
129512,1.72E+16,218292,36378761048,0,60.0035002,0.0183885,-0.062056465,0.641578814,2.293316906,0.268063674,0.078132874,-0.034012671,-0.000326618,0.592733957,,,,-0.721359395,0.263673508,-0.640403704,0,0,0,0,0,0,0,,0.008924187,0.008320975,0.003659388,0.004343704,-0.035163987,-0.001065844,0.58913106,-0.022919659,-0.004426839,0.600963209,-0.656138647,0.339014486,-0.674204163,0.97257936,756,546
129513,1.72E+16,218293,36378927357,0,60.05082301,0.018309496,-0.062036339,0.641505909,2.28859331,0.266025338,0.071523558,-0.03476865,-0.000373261,0.592419367,,,,-0.725086948,0.250378039,-0.641529232,0,0,0,0,0,0,0,,0.008761519,0.008391994,0.003671202,0.004381776,-0.035980528,-0.001356648,0.589432206,-0.023449512,-0.004505493,0.601212582,-0.667656759,0.331877684,-0.666402022,0.987283051,729,553
129514,1.72E+16,218294,36379094101,0,60.03135638,0.018297643,-0.062007124,0.641323537,2.27884819,0.264281485,0.069290587,-0.035634295,-0.000295659,0.591565725,,,,-0.72209034,0.255918334,-0.642721828,0,0,0,0,0,0,0,,0.00861271,0.008331431,0.003681977,0.004403688,-0.036428449,-0.001082663,0.589278932,-0.02398543,-0.004571299,0.601443247,-0.639182796,0.330912694,-0.694220528,1,795,557
129515,1.72E+16,218295,36379260559,0,60.03389914,0.018174219,-0.061992933,0.641040862,2.26862896,0.262076571,0.069663749,-0.036097771,-0.000391343,0.592101648,,,,-0.731157624,0.255444485,-0.632579358,0,0,0,0,0,0,0,,0.00881824,0.008619829,0.003702777,0.004457642,-0.037201351,-0.001007204,0.58971267,-0.024601664,-0.004686265,0.601501775,-0.639779173,0.341931813,-0.68830607,1,788,545
129516,1.72E+16,218296,36379427581,0,60.03061561,0.018050639,-0.062003434,0.640850314,2.261955672,0.260969781,0.064533474,-0.036611793,-0.000523052,0.592265287,,,,-0.722210316,0.256204083,-0.642473134,0,0,0,0,0,0,0,,0.008784984,0.008386055,0.003687619,0.004468616,-0.037508839,-0.00100197,0.589904463,-0.025165959,-0.00474778,0.601718671,-0.645794378,0.359069316,-0.673809207,0.964547396,768,525
129517,1.72E+16,218297,36379593925,0,60.03760355,0.017922395,-0.061983635,0.640731761,2.257552001,0.261257271,0.061178242,-0.037215049,-0.000596099,0.592605235,,,,-0.730472607,0.256325797,-0.633014104,0,0,0,0,0,0,0,,0.00891966,0.00848512,0.003691521,0.004513744,-0.038247952,-0.001170104,0.590224924,-0.025537396,-0.004702993,0.601907182,-0.64977918,0.351847016,-0.673788315,0.953486204,760,533
129518,1.72E+16,218298,36379760726,0,60.02531067,0.017832706,-0.061957685,0.640621607,2.250228118,0.258904043,0.061965717,-0.037673808,-0.000681602,0.592944442,,,,-0.725178542,0.259258617,-0.637887962,0,0,0,0,0,0,0,,0.008728777,0.008637252,0.003684022,0.00453972,-0.038684218,-0.001287189,0.590354394,-0.025995437,-0.004816077,0.602006771,-0.638450465,0.36508542,-0.677564491,0.995855033,780,520
129519,1.72E+16,218299,36379927790,0,60.0202068,0.017787101,-0.061935331,0.640542341,2.24216908,0.257109197,0.057568122,-0.038184163,-0.000821854,0.593275466,,,,-0.720092579,0.254848443,-0.645382792,0,0,0,0,0,0,0,,0.008717291,0.008673111,0.003674919,0.004580167,-0.039420231,-0.001584217,0.59074249,-0.026539184,-0.004888271,0.602358662,-0.648656199,0.350816508,-0.67540574,0.938444436,760,535
129520,1.72E+16,218300,36380093821,0,60.02334908,0.017659274,-0.061930689,0.640404041,2.236142421,0.255350871,0.054081133,-0.038855162,-0.000931688,0.593216894,,,,-0.726771505,0.250004006,-0.639766501,0,0,0,0,0,0,0,,0.008594787,0.008713622,0.003645095,0.004575906,-0.039589268,-0.001860496,0.590920641,-0.027060379,-0.004978906,0.602538133,-0.64411351,0.351542164,-0.67936433,0.917345166,770,535
129521,1.72E+16,218301,36380260458,0,60.03548097,0.017484681,-0.061861405,0.640253019,2.229201434,0.254173568,0.051274496,-0.039711953,-0.000806104,0.592640444,,,,-0.727390371,0.259871784,-0.635114087,0,0,0,0,0,0,0,,0.00856096,0.008621631,0.003648407,0.004541445,-0.040570645,-0.001680048,0.591139579,-0.02761777,-0.004972826,0.60274784,-0.658889792,0.343198318,-0.66938715,0.957059741,737,542
129522,1.72E+16,218302,36380426839,0,60.03063563,0.017362095,-0.061819006,0.64013981,2.22056261,0.252447541,0.047380852,-0.039829053,-0.001082712,0.594101647,,,,-0.724284466,0.258875199,-0.639058404,0,0,0,0,0,0,0,,0.008813667,0.00866463,0.003655354,0.004511902,-0.038935957,-0.001782667,0.588898259,-0.028234233,-0.005024157,0.603092488,-0.62738259,0.375696873,-0.682087198,0.70405674,801,510
129523,1.72E+16,218303,36380594770,0,60.01434343,0.017338757,-0.061860187,0.64003805,2.212019921,0.252278821,0.044564595,-0.040153165,-0.001991507,0.594961614,,,,-0.728780306,0.282900316,-0.623575718,0,0,0,0,0,0,0,,0.008445195,0.008674092,0.003664135,0.004502712,-0.041401734,-0.001816823,0.592070152,-0.028646963,-0.005070149,0.603467657,-0.656676681,0.362623735,-0.661271324,0.892970681,732,520
129524,1.72E+16,218304,36380759385,0,60.04916025,0.017396102,-0.06185225,0.639915889,2.201698403,0.250480825,0.04470498,-0.041057331,-0.001916647,0.595260068,,,,-0.771692567,0.271597189,-0.575087428,0,0,0,0,0,0,0,,0.008690945,0.008746391,0.003747247,0.004501657,-0.042318408,-0.002025708,0.592610173,-0.029043712,-0.005168106,0.603757291,-0.686705204,0.367417866,-0.627248016,1,648,509
129525,1.72E+16,218305,36380925971,0,60.05609239,0.017305295,-0.061914527,0.639782052,2.19459812,0.251192034,0.040702621,-0.042263608,-0.002927212,0.59579325,,,,-0.794098552,0.262815148,-0.548028911,0,0,0,0,0,0,0,,0.008515495,0.009064585,0.003750952,0.004497694,-0.042950179,-0.002340906,0.59297846,-0.029450254,-0.005181842,0.604109697,-0.678465298,0.372007483,-0.633478707,1,667,506
129526,1.72E+16,218306,36381093315,0,60.03339858,0.017262783,-0.061957275,0.639601961,2.18405664,0.250715165,0.04063872,-0.042185967,-0.001606275,0.596383329,,,,-0.768362761,0.247374187,-0.590275088,0,0,0,0,0,0,0,,0.00852465,0.008937757,0.003833713,0.004485736,-0.043189481,-0.0022061,0.593247575,-0.029889786,-0.005252493,0.604411002,-0.691472932,0.359724535,-0.626469029,0.971441448,637,518
129527,1.72E+16,218307,36381260023,0,60.0262715,0.017116021,-0.062013336,0.6394517,2.178686053,0.249695211,0.039013419,-0.043209813,-0.002562481,0.596064065,,,,-0.773143441,0.256260832,-0.580154812,0,0,0,0,0,0,0,,0.008649508,0.009119755,0.003865548,0.004506261,-0.044025133,-0.00209475,0.593615233,-0.030309232,-0.005366039,0.604535659,-0.691427246,0.343929152,-0.635327555,1,644,537
129528,1.72E+16,218308,36381426385,0,60.0263916,0.016952523,-0.062029729,0.639373025,2.173054927,0.249973684,0.036660811,-0.043097931,-0.002424046,0.596610839,,,,-0.762138256,0.262179183,-0.591952156,0,0,0,0,0,0,0,,0.008832845,0.008927095,0.003892323,0.004504503,-0.044927105,-0.002725558,0.595100503,-0.030708628,-0.005362532,0.604812252,-0.682701991,0.339217141,-0.647186003,0.927140117,667,545
129529,1.72E+16,218309,36381593538,0,60.02196804,0.016845371,-0.062104185,0.63937614,2.164564039,0.2485124,0.034564258,-0.04388197,-0.002807297,0.597159903,,,,-0.777100935,0.237670785,-0.582775029,0,0,0,0,0,0,0,,0.008671664,0.009115713,0.003898084,0.004545446,-0.044940314,-0.002913285,0.59485794,-0.031222802,-0.0055201,0.605245528,-0.689984179,0.32638292,-0.646061934,0.798539996,654,559
129530,1.72E+16,218310,36381759803,0,60.02491034,0.016750272,-0.062114945,0.639364886,2.15657268,0.247968367,0.031111646,-0.044420857,-0.002689378,0.597052603,,,,-0.760939385,0.256552595,-0.595946322,0,0,0,0,0,0,0,,0.008677851,0.008950459,0.003923679,0.004555524,-0.045320262,-0.002995935,0.595326602,-0.031690834,-0.005558473,0.605719195,-0.70571051,0.321340132,-0.631437405,0.94146806,611,563
129531,1.72E+16,218311,36381926376,0,60.01962642,0.016657937,-0.062183006,0.639407176,2.152487061,0.248112337,0.031438808,-0.044764156,-0.003778043,0.597528954,,,,-0.750741872,0.258979639,-0.607713904,0,0,0,0,0,0,0,,0.00888412,0.00922667,0.003950952,0.004562553,-0.04562197,-0.003189063,0.595594198,-0.031906254,-0.005618445,0.605953065,-0.691596395,0.345232018,-0.634436191,0.699293077,638,536
